task,domain,source_anchor_pct,target_anchor_pct,condition,metric,mean,std,n_folds,n_samples,n_groups,source_bundle,source_training_position_pct,target_training_position_pct,source_route_auroc,target_route_auroc,source_rank,target_rank,source_representation,target_representation
earlystop,science,10,10,frozen_basis,selacc@10%,0.811300,0.114905,5,12672,198,es_svd_ms_rr_r1,10,10,0.712783,0.712783,16,16,raw+rank,raw+rank
earlystop,science,10,10,frozen_basis,stop_acc,0.616667,0.095142,5,12672,198,es_svd_ms_rr_r1,10,10,0.712783,0.712783,16,16,raw+rank,raw+rank
earlystop,science,10,10,task_specific,auroc,0.683474,0.073914,5,12672,198,es_svd_ms_rr_r1,10,10,0.712783,0.712783,16,16,raw+rank,raw+rank
earlystop,science,10,10,task_specific,selacc@10%,0.817925,0.107317,5,12672,198,es_svd_ms_rr_r1,10,10,0.712783,0.712783,16,16,raw+rank,raw+rank
earlystop,science,10,10,task_specific,stop_acc,0.647051,0.077804,5,12672,198,es_svd_ms_rr_r1,10,10,0.712783,0.712783,16,16,raw+rank,raw+rank
earlystop,science,10,10,no_svd,auroc,0.696647,0.068119,5,12672,198,es_svd_ms_rr_r1,10,10,0.712783,0.712783,16,16,raw+rank,raw+rank
earlystop,science,10,10,no_svd,selacc@10%,0.828119,0.118253,5,12672,198,es_svd_ms_rr_r1,10,10,0.712783,0.712783,16,16,raw+rank,raw+rank
earlystop,science,10,10,no_svd,stop_acc,0.621795,0.072083,5,12672,198,es_svd_ms_rr_r1,10,10,0.712783,0.712783,16,16,raw+rank,raw+rank
earlystop,science,10,40,frozen_basis,auroc,0.721508,0.056028,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,40,frozen_basis,selacc@10%,0.911362,0.074076,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,40,frozen_basis,stop_acc,0.631795,0.064498,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,40,task_specific,auroc,0.746794,0.058388,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,40,task_specific,selacc@10%,0.938406,0.048738,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,40,task_specific,stop_acc,0.646795,0.082389,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,40,no_svd,auroc,0.743547,0.056397,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,40,no_svd,selacc@10%,0.940806,0.044283,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,40,no_svd,stop_acc,0.652051,0.097124,5,12672,198,es_svd_ms_rr_r1,10,40,0.712783,0.765935,16,16,raw+rank,raw+rank
earlystop,science,10,70,frozen_basis,auroc,0.715687,0.053469,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,70,frozen_basis,selacc@10%,0.892500,0.085092,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,70,frozen_basis,stop_acc,0.631923,0.057247,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,70,task_specific,auroc,0.761127,0.052408,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,70,task_specific,selacc@10%,0.958050,0.039498,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,70,task_specific,stop_acc,0.652179,0.056833,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,70,no_svd,auroc,0.760517,0.055491,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,70,no_svd,selacc@10%,0.955669,0.041952,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,70,no_svd,stop_acc,0.631795,0.039776,5,12672,198,es_svd_ms_rr_r1,10,70,0.712783,0.764032,16,16,raw+rank,raw+rank
earlystop,science,10,100,frozen_basis,auroc,0.717091,0.051263,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,10,100,frozen_basis,selacc@10%,0.901781,0.081856,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,10,100,frozen_basis,stop_acc,0.657051,0.075911,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,10,100,task_specific,auroc,0.773071,0.056135,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,10,100,task_specific,selacc@10%,0.970012,0.023810,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,10,100,task_specific,stop_acc,0.667436,0.064904,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,10,100,no_svd,auroc,0.779804,0.058392,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,10,100,no_svd,selacc@10%,0.981062,0.013682,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,10,100,no_svd,stop_acc,0.631923,0.071631,5,12672,198,es_svd_ms_rr_r1,10,100,0.712783,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,10,frozen_basis,auroc,0.675636,0.075014,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,10,frozen_basis,selacc@10%,0.760456,0.154499,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,10,frozen_basis,stop_acc,0.611282,0.059871,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,10,task_specific,auroc,0.683474,0.073914,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,10,task_specific,selacc@10%,0.817925,0.107317,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,10,task_specific,stop_acc,0.647051,0.077804,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,10,no_svd,auroc,0.696647,0.068119,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,10,no_svd,selacc@10%,0.828119,0.118253,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,10,no_svd,stop_acc,0.621795,0.072083,5,12672,198,es_svd_ms_rr_r1,40,10,0.765935,0.712783,16,16,raw+rank,raw+rank
earlystop,science,40,40,frozen_basis,auroc,0.732245,0.068888,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,40,frozen_basis,selacc@10%,0.937813,0.048227,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,40,frozen_basis,stop_acc,0.632051,0.086817,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,40,task_specific,auroc,0.746794,0.058388,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,40,task_specific,selacc@10%,0.938406,0.048738,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,40,task_specific,stop_acc,0.646795,0.082389,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,40,no_svd,auroc,0.743547,0.056397,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,40,no_svd,selacc@10%,0.940806,0.044283,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,40,no_svd,stop_acc,0.652051,0.097124,5,12672,198,es_svd_ms_rr_r1,40,40,0.765935,0.765935,16,16,raw+rank,raw+rank
earlystop,science,40,70,frozen_basis,auroc,0.744050,0.063648,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,70,frozen_basis,selacc@10%,0.963800,0.022293,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,70,frozen_basis,stop_acc,0.657179,0.063602,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,70,task_specific,auroc,0.761127,0.052408,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,70,task_specific,selacc@10%,0.958050,0.039498,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,70,task_specific,stop_acc,0.652179,0.056833,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,70,no_svd,auroc,0.760517,0.055491,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,70,no_svd,selacc@10%,0.955669,0.041952,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,70,no_svd,stop_acc,0.631795,0.039776,5,12672,198,es_svd_ms_rr_r1,40,70,0.765935,0.764032,16,16,raw+rank,raw+rank
earlystop,science,40,100,frozen_basis,auroc,0.751642,0.064730,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,100,frozen_basis,selacc@10%,0.953606,0.041859,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,100,frozen_basis,stop_acc,0.641795,0.060615,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,100,task_specific,auroc,0.773071,0.056135,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,100,task_specific,selacc@10%,0.970012,0.023810,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,100,task_specific,stop_acc,0.667436,0.064904,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,100,no_svd,auroc,0.779804,0.058392,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,100,no_svd,selacc@10%,0.981062,0.013682,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,40,100,no_svd,stop_acc,0.631923,0.071631,5,12672,198,es_svd_ms_rr_r1,40,100,0.765935,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,10,frozen_basis,auroc,0.673110,0.071819,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,10,frozen_basis,selacc@10%,0.763600,0.144906,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,10,frozen_basis,stop_acc,0.601410,0.071855,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,10,task_specific,auroc,0.683474,0.073914,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,10,task_specific,selacc@10%,0.817925,0.107317,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,10,task_specific,stop_acc,0.647051,0.077804,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,10,no_svd,auroc,0.696647,0.068119,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,10,no_svd,selacc@10%,0.828119,0.118253,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,10,no_svd,stop_acc,0.621795,0.072083,5,12672,198,es_svd_ms_rr_r1,70,10,0.764032,0.712783,16,16,raw+rank,raw+rank
earlystop,science,70,40,frozen_basis,auroc,0.736207,0.071410,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,40,frozen_basis,selacc@10%,0.944044,0.046477,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,40,frozen_basis,stop_acc,0.621795,0.092325,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,40,task_specific,auroc,0.746794,0.058388,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,40,task_specific,selacc@10%,0.938406,0.048738,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,40,task_specific,stop_acc,0.646795,0.082389,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,40,no_svd,auroc,0.743547,0.056397,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,40,no_svd,selacc@10%,0.940806,0.044283,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,40,no_svd,stop_acc,0.652051,0.097124,5,12672,198,es_svd_ms_rr_r1,70,40,0.764032,0.765935,16,16,raw+rank,raw+rank
earlystop,science,70,70,frozen_basis,auroc,0.746377,0.063033,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,70,frozen_basis,selacc@10%,0.963650,0.031664,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,70,frozen_basis,stop_acc,0.642051,0.060977,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,70,task_specific,auroc,0.761127,0.052408,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,70,task_specific,selacc@10%,0.958050,0.039498,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,70,task_specific,stop_acc,0.652179,0.056833,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,70,no_svd,auroc,0.760517,0.055491,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,70,no_svd,selacc@10%,0.955669,0.041952,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,70,no_svd,stop_acc,0.631795,0.039776,5,12672,198,es_svd_ms_rr_r1,70,70,0.764032,0.764032,16,16,raw+rank,raw+rank
earlystop,science,70,100,frozen_basis,auroc,0.757664,0.065226,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,100,frozen_basis,selacc@10%,0.976300,0.022060,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,100,frozen_basis,stop_acc,0.647051,0.065005,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,100,task_specific,auroc,0.773071,0.056135,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,100,task_specific,selacc@10%,0.970012,0.023810,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,100,task_specific,stop_acc,0.667436,0.064904,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,100,no_svd,auroc,0.779804,0.058392,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,100,no_svd,selacc@10%,0.981062,0.013682,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,70,100,no_svd,stop_acc,0.631923,0.071631,5,12672,198,es_svd_ms_rr_r1,70,100,0.764032,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,10,frozen_basis,auroc,0.681719,0.074773,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,10,frozen_basis,selacc@10%,0.810950,0.108083,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,10,frozen_basis,stop_acc,0.636923,0.089458,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,10,task_specific,auroc,0.683474,0.073914,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,10,task_specific,selacc@10%,0.817925,0.107317,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,10,task_specific,stop_acc,0.647051,0.077804,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,10,no_svd,auroc,0.696647,0.068119,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,10,no_svd,selacc@10%,0.828119,0.118253,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,10,no_svd,stop_acc,0.621795,0.072083,5,12672,198,es_svd_ms_rr_r1,100,10,0.778061,0.712783,16,16,raw+rank,raw+rank
earlystop,science,100,40,frozen_basis,auroc,0.746056,0.059664,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,40,frozen_basis,selacc@10%,0.940769,0.048018,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,40,frozen_basis,stop_acc,0.631795,0.087131,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,40,task_specific,auroc,0.746794,0.058388,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,40,task_specific,selacc@10%,0.938406,0.048738,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,40,task_specific,stop_acc,0.646795,0.082389,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,40,no_svd,auroc,0.743547,0.056397,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,40,no_svd,selacc@10%,0.940806,0.044283,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,40,no_svd,stop_acc,0.652051,0.097124,5,12672,198,es_svd_ms_rr_r1,100,40,0.778061,0.765935,16,16,raw+rank,raw+rank
earlystop,science,100,70,frozen_basis,auroc,0.760251,0.055195,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,70,frozen_basis,selacc@10%,0.953306,0.042944,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,70,frozen_basis,stop_acc,0.642308,0.084510,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,70,task_specific,auroc,0.761127,0.052408,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,70,task_specific,selacc@10%,0.958050,0.039498,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,70,task_specific,stop_acc,0.652179,0.056833,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,70,no_svd,auroc,0.760517,0.055491,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,70,no_svd,selacc@10%,0.955669,0.041952,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,70,no_svd,stop_acc,0.631795,0.039776,5,12672,198,es_svd_ms_rr_r1,100,70,0.778061,0.764032,16,16,raw+rank,raw+rank
earlystop,science,100,100,frozen_basis,auroc,0.771629,0.058482,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,100,frozen_basis,selacc@10%,0.970794,0.022638,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,100,frozen_basis,stop_acc,0.647051,0.066900,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,100,task_specific,auroc,0.773071,0.056135,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,100,task_specific,selacc@10%,0.970012,0.023810,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,100,task_specific,stop_acc,0.667436,0.064904,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,100,no_svd,auroc,0.779804,0.058392,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,100,no_svd,selacc@10%,0.981062,0.013682,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
earlystop,science,100,100,no_svd,stop_acc,0.631923,0.071631,5,12672,198,es_svd_ms_rr_r1,100,100,0.778061,0.778061,16,16,raw+rank,raw+rank
